Order, No, Type, Hotel Name, Hotel Country, Hotel CityMatched Link 1,Matched Link 2,Matched Link 3,Matched Link 4,Matched Link 5,Matched Link 6,Matched Link 7,Matched Link 8,Matched Link 9,Matched Link 10
"185","31229", Child,"Eklo Hotels Lille","France","Lille","https://www.eklohotels.com/fr/lille","https://www.eklohotels.com/lille","https://eklo-s.lille-hotels.com/fr/","https://eklo-s.lille-hotels.com/en/","https://www.hostelworld.com/hostels/p/312154/eklo-lille/","https://www.greengo.voyage/hote/eklo-lille","","","",""
"186","31235", Child,"Bata Merah Boutique Hotel","Malaysia","Banting","https://en.planetofhotels.com/malaysia/banting/bata-merah-boutique-hotel","https://www.letsbookhotel.com/en/malaysia/banting/hotel/bata-merah-boutique-hotel.aspx","","","","","","","",""
"187","31237", Child,"Reforma Guest House","Mexico","Mexico City","https://www.decuhotels.com/reforma-guest-house","https://casa-en-reforma.mexico-hotels-mx.com/en/","https://mexicocity-boutiquehotels.com/reforma-guest-house-mexico-city/","https://www.decuhotels.com/reforma-guest-house/guest-rooms","","","","","",""
"188","31261", Child,"Hotel Es Port","Spain","Majorca","https://www.hotelesport.com/en/","https://www.hotelesport.com/","https://www.telegraph.co.uk/travel/destinations/europe/spain/majorca/hotels/hotel-es-port/","https://www.hotelesport.com/en/hotel/","https://es-port.hotels-of-mallorca.com/en/","https://www.majorca-mallorca.co.uk/hotel_es_port.htm","","","",""
"189","31268", Child,"Hotel Du Parc","Colombia","MedellÃ­n","https://hotelduparc.com.co/","https://du-parc-royal.colombiamedellinhotels.com/en/","https://du-parc-royal.hotels-medellin.com/en/","https://du-parc-royal.medellin-hotels.com/en/","https://visitarmedellin.com/hoteles/du-parc-hotel/","","","","",""
"190","31273", Child,"Motel 6-Sacramento, CA - Central","United States","Sacramento (CA)","https://www.motel6.com/en/home/motels.ca.sacramento.9187.html","https://www.motel6.com/en/home/motels.ca.sacramento.9280.html","https://www.hoteles.com/en/ho453040/motel-6-sacramento-ca-central-sacramento-united-states-of-america/","https://www.reservations.com/hotel/motel-6-sacramento-central","https://www.hotelscombined.com/Hotel/Motel_6_Sacramento_Central.htm","https://www.yelp.com/biz/motel-6-sacramento-central-sacramento","https://motel-6-sacramento-central.bestsacramentohotels.com/en/","https://www.reservations.com/Hotel/motel-6-sacramento-central-sacramento-ca","https://www.priceline.com/hotel-deals/h37057904/US/California/Sacramento/Motel-6-Sacramento-CA-Central.html",""
"191","31286", Child,"Hotel Sansicario Majestic","Italy","Cesana","https://www.bluserena.it/en/hotels-and-resorts/hotel-sansicario-majestic/","https://www.bluserena.it/hotel-e-resort/hotel-sansicario-majestic/","https://sansicario-majestic-hotel-cesana-torinese.hotelmix.it/","https://www.hotels.com/ho2922278112/hotel-sansicario-majestic-cesana-torinese-italy/","https://www.hotelsone.com/cesana-torinese-hotels-it/hotel-sansicario-majestic.html","","","","",""
"192","31302", Child,"Baia Salima Kemer","Turkey","Kemer","https://baiahotels.com/salimakemer/en","https://baiahotels.com/salimakemer/en/baia-salima-kemer","https://club-salima-hotel.antalyacoast.com/","https://www.etstur.com/Baia-Salima-Kemer","https://www.coraltravel.pl/hotel/turcja/baia-salima-kemer-kemer/","","","","",""
"193","31312", Child,"Hotel Il Loggiato Dei Serviti","Italy","Como","https://illoggiatodeiserviti.com/","https://www.momondo.com/hotels/como/Hotel-Il-Loggiato-Dei-Serviti.mhd418507.ksp","https://www.hotelscombined.com/Hotel/Hotel_Il_Loggiato_Dei_Serviti.htm","https://sg.hotels.com/ho389879/il-loggiato-dei-serviti-como-italy/","https://www.momondo.it/hotel/como/Hotel-Il-Loggiato-Dei-Serviti.mhd418507.ksp","","","","",""
"194","31319", Child,"Mandalena Hotel Apartments","Cyprus","Protaras","https://www.mandalenahotel.com/","https://mandalenaapartments.hotelsprotaras.com/en/","https://www.mandalenahotel.com/accomodation/","https://www.thomascook.com/holidays/cyprus/protaras/protaras/mandalena-hotel-apts-30927/","https://mandalena-apartments.protaras-hotels.com/","https://hotelmandalenaapartmentsprotaras.cy-hotels.net/en-gb/","https://www.sunshine.co.uk/hotels/mandalena_hotel_apartments-18553.html","","",""
"195","31325", Child,"Travelodge Inn & Suites by Wyndham Anaheim on Disneyland Dr","United States","Los Angeles (CA)","https://www.travelodgedisneyland.com/","https://www.wyndhamhotels.com/travelodge/anaheim-california/travelodge-anaheim-inn-and-suite-on-disneyland-drive/overview","https://www.travelodgedisneyland.com/location","","","","","","",""
"196","31343", Child,"Hotel Praia Mar","Brazil","Fortaleza","https://praiamarfortaleza.com.br/","https://praia-mar-hotel-fortaleza.fortalezahotels.org/en/","https://praiamarfortaleza.hotelfortaleza.net/en/","https://praia-mar-fortaleza.hotels-in-fortaleza.com/en/","https://en.planetofhotels.com/brazil/fortaleza/hotel-praia-mar","https://praiamarfortaleza.com.br/home/","","","",""
"197","31388", Child,"Studio 6 Suites Stockton, CA Waterfront","United States","Stockton (CA)","https://www.studio6.com/en/home/motels.ca.stockton.7325.html","https://www.kayak.com/Stockton-Hotels-Studio-6-Suites-Stockton-Ca-Waterfront.8489764.ksp","https://www.visitstockton.org/directory/studio-6-suites/","https://www.oyorooms.com/us/294444/","https://www.reservations.com/Hotel/studio-6-suites-ca-waterfront-stockton-ca","https://www.hotels.com/ho2409038016/studio-6-suites-stockton-ca-waterfront-stockton-united-states-of-america/","https://www.vio.com/h/us/studio-6-suites-stockton-ca-waterfront--22016817","","",""
"198","31451", Child,"Dusit Thani Kyoto","Japan","Kyoto","https://www.dusit.com/dusitthani-kyoto/","https://littleboyfromtaiwan.com/home/2024/11/11/hotel-review-dusit-thani-kyoto","https://www.dusit.com/dusitthani-kyoto/accommodation/","https://dusitthani.hotelkyoto.net/en/","https://www.japanican.com/hotel/japan/kyoto/dusit-thani-kyoto","https://www.dusit.com/dusitthani-kyoto/ja/","https://www.travelandleisureasia.com/global/hotels/from-culinary-journeys-at-ayatana-to-mindful-cultural-immersion-dusit-thani-kyoto-is-japans-ideal-urban-sanctuary/","","",""
"199","31458", Child,"Kingston Hotel 5,Chow Kit","Malaysia","Kuala Lumpur","https://kingstonhotels.com.my/accommodation/kingston-hotel-5-chow-kit/","https://kingston-5chow-kit.hotels-kualalumpur.com/en/","https://kualalumpurhotelsmalaysia.com/kingston-hotel-5-chow-kit-kuala-lumpur/","https://kingston-5chow-kit.hotels-in-kuala-lumpur.com/en/","https://swingandpillows.com/property/hotels/kuala-lumpur-hotels/kingston-hotel-5-chow-kit/","","","","",""
"200","31467", Child,"Drift Palm Springs, a Member of Design Hotels","United States","Palm Springs (CA)","https://www.marriott.com/en-us/hotels/pspdh-drift-palm-springs-a-member-of-design-hotels/overview/","https://www.drifthotels.co/palmsprings","https://help.marriott.com/s/article/Article-36960","https://www.marriott.com/en-us/hotels/pspdh-drift-palm-springs-a-member-of-design-hotels/rooms/","https://www.designhotels.com/hotels/usa/california/palm-springs/drift-palm-springs/","https://www.hotelsone.com/palm-springs-hotels-us/drift-palm-springs-a-member-of-design-hotels.html","https://drift-palm-springs.palm-springs-ca-hotels.com/en/","https://www.myboutiquehotel.com/en/boutique-hotels-palm-springs-california/drift-palm-springs.html","",""
"201","31491", Child,"Villa Royal B&B","Italy","Florence","https://www.villaroyalfirenze.com/en/","https://www.villaroyalfirenze.com/it/","https://www.hotelsinflorenceitaly.net/villa-royal-bb.en-gb.html","https://www.hotelsone.com/florence-hotels-it/villa-royal-bb.html","https://www.hoteles.com/en/ho2768053696/villa-royal-b-b-florence-italy/","","","","",""
"202","31494", Child,"Sky View Hotel, Madinah","Saudi Arabia","Medina","https://www.medinahotels.co/medina/sky-view-madinah-hotel.html","https://www.medina-hotels-sa.com/en/property/sky-view-madinah-hotel.html","https://skyviewhotelmadinah.hotelmadinah.net/","https://ae.almosafer.com/en/hotel/details/atg/sky-view-hotel-madinah-2921851","https://www.myholidays.com/hotel/sky-view-hotel-madinah-madinah-sa","","","","",""
"203","31502", Child,"Cocoon Hotel","South Korea","Jeju","https://cocoon.jejuhotels24.com/en/","https://www.hotels.com/ho1066438112/cocoon-hotel-jeju-city-south-korea/","https://www.hotelsone.com/jeju-city-hotels-kr/cocoon-hotel.html","https://uk.hotels.com/ho1066438112/cocoon-hotel-jeju-city-south-korea/","","","","","",""
"204","31503", Child,"Casual Raizes Porto","Portugal","Porto","https://www.casualhoteles.com/en/casual-raizes-porto.html","https://www.casualhoteles.com/pt/casual-raizes-porto.html","https://www.casualhoteles.com/casual-raizes-porto.html","https://casualraizes.hotelsporto.net/en/","https://www.casualhoteles.com/fr/casual-raizes-porto.html","https://www.lastminute.com/hotels/portugal/porto/casual-raizes-porto_hid-11425156","","","",""
"205","31511", Child,"The Mong Village Resort & Spa","Vietnam","Sapa","https://www.themongvillage.com.vn/","https://sapa24h.com/nghi-o-sapa/the-mong-village-resort-spa.html","https://www.traveloka.com/en-vn/hotel/vietnam/the-mong-village-resort--spa-9000000975032","https://www.traveloka.com/vi-vn/hotel/vietnam/the-mong-village-resort--spa-9000000975032","","","","","",""
"206","31516", Child,"BV Hotel Atlixco","Mexico","Puebla","https://hotelbvatlixco.com/","https://www.zonaturistica.com/hoteles-en/puebla/atlixco/hotel-bv-atlixco","https://nz.hotels.com/ho2253258944/bv-hotel-atlixco-atlixco-mexico/","https://www.hoteles.com/ho2253258944/bv-hotel-atlixco-atlixco-mexico/","https://www.kayak.com/Atlixco-Hotels-City-Express-Atlixco.3801295.ksp","","","","",""
"207","31519", Child,"La Perle d'Eze - Aparthotel","France","Villefranche-sur-Mer","https://perledeze.com/","https://perledeze.com/fr/p/appartements","https://www.explorenicecotedazur.com/fiche/la-perle-d-eze/","https://perledeze.com/en/","https://perledeze.com/en/p/apartments","","","","",""
"208","31545", Child,"The OneFive Okayama","Japan","Okayama","https://onefivehotels.co.jp/hotels/theonefiveokayama","https://www.hotels.com/ho1852777024/the-onefive-okayama-okayama-japan/","https://www.japanican.com/hotel/japan/okayama/the-onefive-okayama","https://www.hotelsone.com/okayama-hotels-jp/the-onefive-okayama.html","","","","","",""
"209","31549", Child,"Siyam World Maldives - 24-Hour Premium All-inclusive with Free Transfer","Maldives","Maldive Islands","https://www.sunsiyam.com/siyam-world/","https://siyam-world.themaldiveshotels.com/en/","https://www.qantas.com/hotels/properties/777062-siyam-world-maldives-24-hour-premium-all-inclusive-with-free-transfer","https://maldives-magazine.com/siyamworld-iru-fen.htm","https://www.lastminute.com/hotels/maldives/dhigurah/siyam-world-maldives-24-hour-premium-inclusive_hid-9562155","https://www.viriksonholidays.co.uk/holiday-package/7-nights-of-paradise-await-at-siyam-world-maldives-dive-into-a-water-villa-with-pool-slide/","","","",""
"210","31577", Child,"RedDoorz at Grand Apartelle Hernan Cortes Cebu","Philippines","Cebu","https://www.reddoorz.com/en-ph/hotel/philippines/cebu/cebu-city/cebu-city/reddoorz-grand-apartelle-hernan-cortes-cebu","https://www.cebuphilippineshotel.com/en/property/reddoorz-at-grand-apartelle-hernan-cortes-mandaue-city.html","","","","","","","",""
"211","31579", Child,"Durty Nelly's Inn","Netherlands","Amsterdam","https://durtynellys.nl/nl/","https://durtynellys.nl/Hostel/","https://www.hostelworld.com/hostels/p/645/durty-nellys-inn/","https://www.hostelz.com/hostel/695-Durty-Nellys-Inn","","","","","",""
"212","31583", Child,"Hotel Xcoco Inn","Mexico","Texcoco","https://www.hoteles.com/ho686860/xcoco-inn-texcoco-de-mora-mexico/","https://vi.hotels.com/ho686860/xcoco-inn-texcoco-de-mora-mexico/","https://lisboahotel.com.mx/texcoco-de-mora/hotel-xcoco-inn/","https://www.hotels.com/ho686860/xcoco-inn-texcoco-de-mora-mexico/","https://www.hotel.info/en/hotel/943624","","","","",""
"213","31587", Child,"The Athens Version Luxury Suites","Greece","Athens","https://www.theathensversion.com/","https://the-edition-luxury-suites.atticahotels.net/en/","https://the-athens-edition-luxury-suites.athens-greecehotels.com/en/","https://www.momondo.com/hotels/athens/The-Athens-Version-Luxury-Suites.mhd3842781.ksp","https://www.hotels.com/ho798822880/the-athens-version-luxury-suites-athens-greece/","https://www.hoteles.com/en/ho798822880/the-athens-version-luxury-suites-athens-greece/","","","",""
"214","31602", Child,"Dusit Beach Resort Guam","Guam","Guam","https://www.dusit.com/dusitbeach-resortguam/","https://www.dusit.com/dusitbeach-resortguam/accommodation/","https://www.dusit.com/dusitbeach-resortguam/ko/","https://www.visitguam.com/listing/dusit-beach-resort-guam/59/","","","","","",""
"215","31633", Child,"Emmantina Hotel","Greece","Athens","https://emmantina.gr/","https://emmantina.atticahotels.net/en/","https://emmantina.gr/glyfada-accommodation/","https://emmantina-hotel.athens-greecehotels.com/en/","https://emmantina.gr/glyfada/","http://www.athens-greece.us/emmantina-hotel/","https://www.greece-athens.com/hotels/glyfada/emmantina/","https://emmantina.reserve-online.net/","",""
"216","31638", Child,"Ocak Apartment & Hotel","Germany","Berlin","https://www.ocak-aparthotel.de/home.html","https://www.ocak-aparthotel.de/","https://www.ocakhotels.de/","https://www.hotels.com/ho690281/ocak-apartment-hotel-berlin-berlin-germany/","https://ocak-apartment.hotelsofberlin.net/en/","https://ocak.hotelsofberlin.net/en/","https://www.berlin.de/hotels/8933337-1686962-ocak-hotel-apartment.html","","",""
"217","31640", Child,"Hotel Boutique Richelieu, Lyon Gare Part-Dieu","France","Lyon","http://hotelrichelieu.com/","https://www.visiterlyon.com/sejourner/hebergements/hotels/hotel-boutique-richelieu-lyon-gare-part-dieu","https://fr.hotels.com/ho219178/hotel-boutique-richelieu-lyon-gare-part-dieu-lyon-france/","https://www.france-hotel-guide.com/fr/2026-hotel-boutique-richelieu-lyon-gare-part-dieu-lyon-fr.php","https://en.visiterlyon.com/stay/accommodation/hotels/hotel-boutique-richelieu-lyon-gare-part-dieu","","","","",""
"218","31645", Child,"Innpera Hotel","Turkey","Ä°stanbul","https://www.innpera.com/","https://www.innpera.com/tr","https://vi.hotels.com/ho189674/innpera-hotel-istanbul-turkey/","https://www.letsbookhotel.com/en/turkey/istanbul/hotel/innpera-hotel.aspx","https://tr.hotels.com/ho189674/innpera-hotel-istanbul-turkiye/","https://www.istanbulhotels.com/en/innpera-hotel","","","",""
"219","31651", Child,"Hotel Royal Positano","Italy","Positano","https://uvethotels.com/royalhotel/en/home-en/","https://uvethotels.com/royalhotel/","https://uvethc.com/royalhotel/en/positano/","https://selectitaly.com/italy-hotels/neapolitan-riviera/positano/hotel-royal-positano","https://hotel-royal-positano.positanohotelspage.com/","","","","",""
"220","31658", Child,"Oriens Hotel & Residences Myeongdong","South Korea","Seoul","http://www.orienshotel.com/","https://oriens-residences.seoultophotels.com/en/","https://www.hotelsseoul.org/en/property/oriens-hotel-residences.html","https://www.momondo.com/hotels/seoul/Oriens-Hotel-Residences.mhd2279242.ksp","https://seoul.com.ua/hotels/oriens-hotel-residences-myeongdong/","https://orienshotelmyeongdong.kr-seoul.com/en/","","","",""
"221","31668", Child,"Sails in the Desert","Australia","Ayers Rock (Uluru)","https://www.ayersrockresort.com.au/accommodation/sails-in-the-desert","https://all.accor.com/hotel/8606/index.en.shtml","https://www.ayersrockresort.com.au/sails-in-the-desert/information","https://uluru.gov.au/stay/hotels-lodges/sails-desert/","https://www.qantas.com/holidays/uluru/properties/823/package","https://www.uluru.com/more_info/sails_in_desert.htm","https://www.australiansky.co.uk/northern-territory-red-centre-holidays/uluru-ayers-rock/voyages-sails-in-the-desert-hotel","https://www.kimkim.com/h/sails-in-the-desert-yulara-australia","",""
"222","31670", Child,"Cocoloco Beach Resort","Philippines","Boracay Island","https://www.cocolocoboracay.com/en/","https://guidetothephilippines.ph/accommodation/hotels/cocoloco-boracay-beach-resort","https://cocoloco-boracay-beach-resort.hotelsboracay.org/en/","","","","","","",""
"223","31678", Child,"Lakes Hotel","Australia","Adelaide","https://thelakesresort.theadelaidehotels.com/en/","https://www.hotel.com.au/adelaide/lakes-hotel.htm","https://the-lakes-resort-hotel.adelaidehotels-au.com/en/","https://www.qantas.com/hotels/properties/8439-lakes-hotel","https://southaustralia.com/products/adelaide/accommodation/the-lakes-hotel","http://the-lakes-resort-hotel.west-lakes.hotels-south-australia.com/en/","https://the-lakes-resort.south-australia-hotels.com/en/","","",""
"224","31693", Child,"Golden River Hotel","Vietnam","Hoi An","https://golden-river.hoi-an-hotels.com/en/","https://goldenriver.hoianhotelsweb.com/en/","https://www.facebook.com/goldenriverhoianhotel/","https://golden-river-hotel-hoi-an.at-hotels.com/en/","https://golden-river.hotelsinhoian.net/","","","","",""
"225","31698", Child,"An Nhien Retreat Phu Quoc with Yoga Daily & Beach access","Vietnam","Phu Quoc Island","https://www.annhienretreat.vn/","https://www.annhienretreat.vn/blank-1","https://www.annhienretreat.vn/guestinformationannhien","https://www.kayak.com/Phu-Quoc-Hotels-Langchia-Village.499077.ksp","","","","","",""
